rally_uid,sex,match,numberGame,rally_id,strikeNumber,scoreSelf,scoreOther,serverGetPoint,gamePlayerId,gamePlayerOtherId,strikeId,handId,strengthId,spinId,pointId,actionId,positionId
9150,2,118,6,12,2,5,6,1,11,64,2,2,2,1,9,1,2
9150,2,118,6,12,3,6,5,1,64,11,4,2,2,1,8,5,0
9150,2,118,6,12,4,5,6,1,11,64,4,1,1,1,8,1,0
9150,2,118,6,12,5,6,5,1,64,11,4,2,2,1,8,13,0
9150,2,118,6,12,6,5,6,1,11,64,4,1,1,1,7,1,0
9150,2,118,6,12,7,6,5,1,64,11,4,1,1,1,8,5,0
9150,2,118,6,12,8,5,6,1,11,64,4,1,2,1,8,1,0
9151,2,118,6,13,1,5,7,0,11,64,1,1,3,5,2,15,1
9151,2,118,6,13,2,7,5,0,64,11,2,1,2,2,8,10,2
9151,2,118,6,13,3,5,7,0,11,64,4,2,2,1,9,1,0
9151,2,118,6,13,4,7,5,0,64,11,4,2,2,1,8,5,0
9151,2,118,6,13,5,5,7,0,11,64,4,1,2,1,9,1,0
9151,2,118,6,13,6,7,5,0,64,11,4,2,2,1,9,13,0
9151,2,118,6,13,7,5,7,0,11,64,4,2,1,1,8,1,0
9151,2,118,6,13,8,7,5,0,64,11,4,1,3,1,9,13,0
9151,2,118,6,13,9,5,7,0,11,64,4,2,1,1,9,5,0
9151,2,118,6,13,10,7,5,0,64,11,4,2,2,1,9,5,0
9151,2,118,6,13,11,5,7,0,11,64,4,2,2,1,9,5,0
9151,2,118,6,13,12,7,5,0,64,11,4,2,1,1,7,5,0
9151,2,118,6,13,13,5,7,0,11,64,4,1,1,1,8,5,0
9151,2,118,6,13,14,7,5,0,64,11,4,1,1,1,9,1,0
9151,2,118,6,13,15,5,7,0,11,64,4,2,2,1,9,5,0
9152,2,118,6,14,1,5,8,0,11,64,1,1,3,5,2,15,1
9152,2,118,6,14,2,8,5,0,64,11,2,1,3,2,2,11,2
9152,2,118,6,14,3,5,8,0,11,64,4,1,3,2,8,10,0
9152,2,118,6,14,4,8,5,0,64,11,4,1,2,1,8,1,0
9152,2,118,6,14,5,5,8,0,11,64,4,1,1,1,8,5,0
9152,2,118,6,14,6,8,5,0,64,11,4,1,2,1,9,5,0
9152,2,118,6,14,7,5,8,0,11,64,4,2,2,1,8,5,0
9153,2,118,6,15,1,9,5,1,64,11,1,1,3,4,2,16,3
9153,2,118,6,15,2,5,9,1,11,64,2,2,3,1,8,7,1
9153,2,118,6,15,3,9,5,1,64,11,4,2,3,1,8,6,0
9153,2,118,6,15,4,5,9,1,11,64,4,2,2,1,8,5,0
9153,2,118,6,15,5,9,5,1,64,11,4,1,2,1,8,5,0
9153,2,118,6,15,6,5,9,1,11,64,4,2,2,1,8,5,0
9153,2,118,6,15,7,9,5,1,64,11,4,2,1,1,8,5,0
9153,2,118,6,15,8,5,9,1,11,64,4,1,2,1,7,5,0
9154,2,118,6,16,1,10,5,1,64,11,1,1,3,5,2,16,3
9154,2,118,6,16,2,5,10,1,11,64,2,1,3,2,9,11,1
9154,2,118,6,16,3,10,5,1,64,11,4,2,1,1,9,1,0
9154,2,118,6,16,4,5,10,1,11,64,4,2,1,1,8,5,0
9154,2,118,6,16,5,10,5,1,64,11,4,1,2,1,9,5,0
9154,2,118,6,16,6,5,10,1,11,64,4,2,2,1,9,5,0
9155,2,118,7,1,1,0,0,1,64,11,1,1,3,2,2,15,3
9155,2,118,7,1,2,0,0,1,11,64,2,1,2,2,8,10,2
9155,2,118,7,1,3,0,0,1,64,11,4,2,2,1,8,1,0
9155,2,118,7,1,4,0,0,1,11,64,4,2,2,1,8,5,0
9155,2,118,7,1,5,0,0,1,64,11,4,1,2,1,8,5,0
9155,2,118,7,1,6,0,0,1,11,64,4,2,2,1,9,5,0
9155,2,118,7,1,7,0,0,1,64,11,4,2,2,1,8,6,0
9155,2,118,7,1,8,0,0,1,11,64,4,1,1,1,7,5,0
9155,2,118,7,1,9,0,0,1,64,11,4,1,1,1,9,5,0
9155,2,118,7,1,10,0,0,1,11,64,4,2,2,1,8,5,0
9156,2,118,7,2,1,1,0,1,64,11,1,1,3,2,1,15,3
9156,2,118,7,2,2,0,1,1,11,64,2,1,3,2,2,11,2
9156,2,118,7,2,3,1,0,1,64,11,4,1,3,2,2,11,0
9156,2,118,7,2,4,0,1,1,11,64,4,1,3,2,2,11,0
9156,2,118,7,2,5,1,0,1,64,11,4,2,3,1,8,7,0
9156,2,118,7,2,6,0,1,1,11,64,4,1,2,1,8,1,0
9156,2,118,7,2,7,1,0,1,64,11,4,1,2,1,8,5,0
9156,2,118,7,2,8,0,1,1,11,64,4,1,1,1,8,1,0
9156,2,118,7,2,9,1,0,1,64,11,4,2,2,1,8,13,0
9156,2,118,7,2,10,0,1,1,11,64,4,1,1,1,8,1,0
9156,2,118,7,2,11,1,0,1,64,11,4,1,1,1,8,5,0
9156,2,118,7,2,12,0,1,1,11,64,4,2,2,1,9,6,0
9156,2,118,7,2,13,1,0,1,64,11,4,2,1,1,7,5,0
9156,2,118,7,2,14,0,1,1,11,64,4,1,1,1,9,1,0
9156,2,118,7,2,15,1,0,1,64,11,4,2,1,1,9,6,0
9156,2,118,7,2,16,0,1,1,11,64,4,2,1,1,9,6,0
9156,2,118,7,2,17,1,0,1,64,11,4,2,1,1,9,6,0
9156,2,118,7,2,18,0,1,1,11,64,4,2,2,1,9,5,0
9157,2,118,7,3,1,0,2,1,11,64,1,1,3,5,2,15,1
9157,2,118,7,3,2,2,0,1,64,11,2,1,3,2,2,11,2
9158,2,118,7,4,1,1,2,1,11,64,1,1,3,5,2,15,1
9158,2,118,7,4,2,2,1,1,64,11,2,1,3,2,5,11,2
9158,2,118,7,4,3,1,2,1,11,64,4,2,3,2,5,10,0
9158,2,118,7,4,4,2,1,1,64,11,4,2,2,1,8,1,0
9158,2,118,7,4,5,1,2,1,11,64,4,2,1,1,9,5,0
9158,2,118,7,4,6,2,1,1,64,11,4,2,2,1,8,5,0
9158,2,118,7,4,7,1,2,1,11,64,4,2,3,1,9,5,0
9158,2,118,7,4,8,2,1,1,64,11,4,2,2,1,8,6,0
9158,2,118,7,4,9,1,2,1,11,64,4,1,1,1,8,5,0
9158,2,118,7,4,10,2,1,1,64,11,4,1,2,1,8,5,0
9159,2,118,7,5,1,2,2,1,64,11,1,1,3,2,1,15,3
9159,2,118,7,5,2,2,2,1,11,64,2,1,3,2,8,11,2
9159,2,118,7,5,3,2,2,1,64,11,4,2,2,1,8,1,0
9159,2,118,7,5,4,2,2,1,11,64,4,2,1,1,7,5,0
9160,2,118,7,6,1,3,2,0,64,11,1,1,3,2,1,15,3
9160,2,118,7,6,2,2,3,0,11,64,2,1,3,2,5,11,2
9160,2,118,7,6,3,3,2,0,64,11,4,1,3,2,5,11,0
9160,2,118,7,6,4,2,3,0,11,64,4,2,1,1,9,7,0
9160,2,118,7,6,5,3,2,0,64,11,4,2,2,1,8,5,0
9161,2,118,7,7,1,3,3,0,11,64,1,1,3,5,5,15,1
9161,2,118,7,7,2,3,3,0,64,11,2,1,2,2,5,11,2
9161,2,118,7,7,3,3,3,0,11,64,4,2,1,1,9,1,0
9162,2,118,7,8,1,3,4,0,11,64,1,1,3,5,4,15,1
9162,2,118,7,8,2,4,3,0,64,11,2,1,3,2,5,11,2
9162,2,118,7,8,3,3,4,0,11,64,4,2,2,1,7,1,0
9163,2,118,7,9,1,5,3,1,64,11,1,1,3,2,1,15,3
9163,2,118,7,9,2,3,5,1,11,64,2,1,3,2,2,11,2
9163,2,118,7,9,3,5,3,1,64,11,4,1,3,2,2,11,0
9163,2,118,7,9,4,3,5,1,11,64,4,2,1,1,9,7,0
9164,2,118,7,10,1,6,3,1,64,11,1,1,3,2,4,15,3
9164,2,118,7,10,2,3,6,1,11,64,2,1,3,2,2,11,2
9164,2,118,7,10,3,6,3,1,64,11,4,1,3,2,5,11,0
9164,2,118,7,10,4,3,6,1,11,64,4,1,2,2,8,10,0
9164,2,118,7,10,5,6,3,1,64,11,4,2,2,1,8,1,0
9164,2,118,7,10,6,3,6,1,11,64,4,2,3,1,9,6,0
9165,2,118,7,11,1,3,7,0,11,64,1,1,2,4,5,15,1
9165,2,118,7,11,2,7,3,0,64,11,2,1,2,1,9,1,2
9165,2,118,7,11,3,3,7,0,11,64,4,2,3,1,9,13,0
9166,2,118,7,12,1,3,8,0,11,64,1,1,3,5,4,15,1
9166,2,118,7,12,2,8,3,0,64,11,2,1,3,2,5,10,2
9166,2,118,7,12,3,3,8,0,11,64,4,2,1,1,7,1,0
9167,2,118,7,13,1,9,3,1,64,11,1,1,3,2,2,15,3
9167,2,118,7,13,2,3,9,1,11,64,2,1,3,2,5,10,2
9167,2,118,7,13,3,9,3,1,64,11,4,1,1,1,9,1,0
9167,2,118,7,13,4,3,9,1,11,64,4,2,2,1,8,6,0
9167,2,118,7,13,5,9,3,1,64,11,4,1,2,1,9,5,0
9167,2,118,7,13,6,3,9,1,11,64,4,2,2,1,8,5,0
9167,2,118,7,13,7,9,3,1,64,11,4,1,1,1,8,5,0
9167,2,118,7,13,8,3,9,1,11,64,4,2,1,1,7,5,0
9167,2,118,7,13,9,9,3,1,64,11,4,1,1,1,8,5,0
9167,2,118,7,13,10,3,9,1,11,64,4,1,1,1,8,1,0
9167,2,118,7,13,11,9,3,1,64,11,4,1,1,1,8,5,0
9167,2,118,7,13,12,3,9,1,11,64,4,2,2,1,8,5,0
9167,2,118,7,13,13,9,3,1,64,11,4,1,2,1,7,1,0
9167,2,118,7,13,14,3,9,1,11,64,4,1,0,0,8,13,0
9168,2,118,7,14,1,10,3,0,64,11,1,1,3,2,1,15,3
9168,2,118,7,14,2,3,10,0,11,64,2,1,2,2,8,10,2
9168,2,118,7,14,3,10,3,0,64,11,4,2,1,1,7,1,0
9168,2,118,7,14,4,3,10,0,11,64,4,1,1,1,8,2,0
9168,2,118,7,14,5,10,3,0,64,11,4,2,2,1,8,13,0
9168,2,118,7,14,6,3,10,0,11,64,4,1,1,1,7,1,0
9168,2,118,7,14,7,10,3,0,64,11,4,1,2,1,9,5,0
9169,2,118,7,15,1,4,10,1,11,64,1,1,3,5,2,15,1
9169,2,118,7,15,2,10,4,1,64,11,2,1,2,2,8,10,2
9169,2,118,7,15,3,4,10,1,11,64,4,2,1,1,7,1,0
9169,2,118,7,15,4,10,4,1,64,11,4,1,2,1,8,13,0
9169,2,118,7,15,5,4,10,1,11,64,4,2,1,1,8,5,0
9169,2,118,7,15,6,10,4,1,64,11,4,1,0,0,2,0,0
9170,2,118,7,16,1,5,10,0,11,64,1,1,3,5,5,15,1
9170,2,118,7,16,2,10,5,0,64,11,2,1,3,2,2,11,2
9170,2,118,7,16,3,5,10,0,11,64,4,1,3,2,6,11,0
9171,1,119,1,1,1,0,0,1,107,108,1,2,2,5,4,15,1
9171,1,119,1,1,2,0,0,1,108,107,2,1,3,2,6,10,2
9171,1,119,1,1,3,0,0,1,107,108,4,2,2,1,9,1,0
9171,1,119,1,1,4,0,0,1,108,107,4,2,2,2,8,12,0
9171,1,119,1,1,5,0,0,1,107,108,4,1,2,1,9,1,0
9171,1,119,1,1,6,0,0,1,108,107,4,2,2,2,6,12,0
9171,1,119,1,1,7,0,0,1,107,108,4,1,2,2,5,11,0
9171,1,119,1,1,8,0,0,1,108,107,4,2,3,5,5,12,0
9172,1,119,1,2,1,1,0,1,107,108,1,2,3,5,4,15,1
9172,1,119,1,2,2,0,1,1,108,107,2,1,1,2,9,10,2
9172,1,119,1,2,3,1,0,1,107,108,4,2,1,1,9,1,0
9172,1,119,1,2,4,0,1,1,108,107,4,2,2,2,6,12,0
9172,1,119,1,2,5,1,0,1,107,108,4,2,2,2,5,11,0
9172,1,119,1,2,6,0,1,1,108,107,4,1,1,1,8,1,0
9172,1,119,1,2,7,1,0,1,107,108,4,2,2,3,8,6,0
9172,1,119,1,2,8,0,1,1,108,107,4,1,2,1,9,1,0
9172,1,119,1,2,9,1,0,1,107,108,4,2,3,1,3,5,0
9172,1,119,1,2,10,0,1,1,108,107,4,2,3,2,6,12,0
9172,1,119,1,2,11,1,0,1,107,108,4,1,1,3,9,3,0
9172,1,119,1,2,12,0,1,1,108,107,4,0,0,0,0,0,0
9173,1,119,1,3,1,0,2,1,108,107,1,1,2,4,9,15,1
9173,1,119,1,3,2,2,0,1,107,108,2,2,2,3,9,6,1
9173,1,119,1,3,3,0,2,1,108,107,4,2,2,2,7,6,0
9173,1,119,1,3,4,2,0,1,107,108,4,0,0,0,0,0,0
9174,1,119,1,4,1,1,2,0,108,107,1,1,1,5,9,15,1
9174,1,119,1,4,2,2,1,0,107,108,2,2,1,2,9,12,1
9174,1,119,1,4,3,1,2,0,108,107,4,1,2,1,9,1,0
9175,1,119,1,5,1,3,1,0,107,108,1,2,1,5,9,15,1
9175,1,119,1,5,2,1,3,0,108,107,2,2,2,2,3,12,1
9175,1,119,1,5,3,3,1,0,107,108,4,1,3,2,4,11,0
9175,1,119,1,5,4,1,3,0,108,107,4,1,1,1,5,1,0
9175,1,119,1,5,5,3,1,0,107,108,4,1,2,2,5,12,0
9176,1,119,1,6,1,3,2,1,107,108,1,2,2,4,4,15,1
9176,1,119,1,6,2,2,3,1,108,107,2,1,3,2,6,12,2
9176,1,119,1,6,3,3,2,1,107,108,4,2,1,1,7,1,0
9176,1,119,1,6,4,2,3,1,108,107,4,1,1,2,5,12,0
9177,1,119,1,7,1,2,4,0,108,107,1,1,2,5,6,15,1
9177,1,119,1,7,2,4,2,0,107,108,2,2,2,2,9,10,1
9177,1,119,1,7,3,2,4,0,108,107,4,2,2,2,6,10,0
9177,1,119,1,7,4,4,2,0,107,108,4,2,2,2,9,10,0
9177,1,119,1,7,5,2,4,0,108,107,4,1,2,1,9,1,0
9177,1,119,1,7,6,4,2,0,107,108,4,2,2,2,8,12,0
9177,1,119,1,7,7,2,4,0,108,107,4,1,1,1,6,1,0
9177,1,119,1,7,8,4,2,0,107,108,4,1,2,2,9,12,0
9177,1,119,1,7,9,2,4,0,108,107,4,1,1,1,4,1,0
9178,1,119,1,8,1,2,5,0,108,107,1,1,1,4,9,15,1
9178,1,119,1,8,2,5,2,0,107,108,2,2,1,3,9,6,1
9178,1,119,1,8,3,2,5,0,108,107,4,2,3,3,6,14,0
9178,1,119,1,8,4,5,2,0,107,108,4,1,1,3,7,3,0
9178,1,119,1,8,5,2,5,0,108,107,4,0,0,0,0,0,0
9179,1,119,1,9,1,6,2,1,107,108,1,2,2,5,4,15,1
9179,1,119,1,9,2,2,6,1,108,107,2,1,3,2,2,10,3
9179,1,119,1,9,3,6,2,1,107,108,4,1,1,1,8,1,0
9179,1,119,1,9,4,2,6,1,108,107,4,1,3,2,9,12,0
9180,1,119,1,10,1,7,2,1,107,108,1,2,2,4,4,15,1
9180,1,119,1,10,2,2,7,1,108,107,2,1,2,2,6,10,3
9180,1,119,1,10,3,7,2,1,107,108,4,2,2,3,9,5,0
9180,1,119,1,10,4,2,7,1,108,107,4,2,2,2,8,13,0
9181,1,119,1,11,1,2,8,1,108,107,1,1,3,2,6,15,1
9181,1,119,1,11,2,8,2,1,107,108,2,2,1,2,8,10,1
9181,1,119,1,11,3,2,8,1,108,107,4,1,1,1,5,1,0
9181,1,119,1,11,4,8,2,1,107,108,4,1,2,2,8,12,0
9182,1,119,1,12,1,3,8,1,108,107,1,1,2,2,6,15,1
9182,1,119,1,12,2,8,3,1,107,108,2,2,2,2,6,10,1
9182,1,119,1,12,3,3,8,1,108,107,4,2,2,5,5,12,0
9182,1,119,1,12,4,8,3,1,107,108,4,1,3,2,9,12,0
9182,1,119,1,12,5,3,8,1,108,107,4,1,2,1,4,1,0
9182,1,119,1,12,6,8,3,1,107,108,4,1,1,2,8,12,0
9182,1,119,1,12,7,3,8,1,108,107,4,1,1,1,5,1,0
9182,1,119,1,12,8,8,3,1,107,108,4,1,2,2,8,12,0
9183,1,119,1,13,1,8,4,1,107,108,1,2,2,4,5,15,1
9183,1,119,1,13,2,4,8,1,108,107,2,1,3,2,6,12,2
9183,1,119,1,13,3,8,4,1,107,108,4,2,1,1,9,1,0
9183,1,119,1,13,4,4,8,1,108,107,4,2,2,2,6,12,0
9183,1,119,1,13,5,8,4,1,107,108,4,1,1,1,9,1,0
9183,1,119,1,13,6,4,8,1,108,107,4,2,1,2,5,12,0
9183,1,119,1,13,7,8,4,1,107,108,4,1,1,1,8,1,0
9183,1,119,1,13,8,4,8,1,108,107,4,1,1,2,6,12,0
9183,1,119,1,13,9,8,4,1,107,108,4,1,1,1,9,1,0
9183,1,119,1,13,10,4,8,1,108,107,4,2,2,2,4,12,0
9183,1,119,1,13,11,8,4,1,107,108,4,1,2,1,8,1,0
9183,1,119,1,13,12,4,8,1,108,107,4,1,3,1,5,5,0
9183,1,119,1,13,13,8,4,1,107,108,4,1,1,3,9,3,0
9183,1,119,1,13,14,4,8,1,108,107,4,0,0,0,0,0,0
9184,1,119,1,14,1,9,4,1,107,108,1,2,3,2,1,15,1
9184,1,119,1,14,2,4,9,1,108,107,2,1,2,2,6,10,2
9184,1,119,1,14,3,9,4,1,107,108,4,2,1,1,9,1,0
9184,1,119,1,14,4,4,9,1,108,107,4,2,1,2,6,9,0
9184,1,119,1,14,5,9,4,1,107,108,4,2,2,2,6,10,0
9184,1,119,1,14,6,4,9,1,108,107,4,1,2,1,9,1,0
9184,1,119,1,14,7,9,4,1,107,108,4,2,2,2,8,12,0
9184,1,119,1,14,8,4,9,1,108,107,4,1,2,1,5,1,0
9184,1,119,1,14,9,9,4,1,107,108,4,1,2,2,8,12,0
9184,1,119,1,14,10,4,9,1,108,107,4,1,1,1,9,1,0
9185,1,119,1,15,1,4,10,0,108,107,1,1,2,5,4,17,1
9185,1,119,1,15,2,10,4,0,107,108,2,1,2,2,6,10,3
9185,1,119,1,15,3,4,10,0,108,107,4,2,3,2,6,10,0
9185,1,119,1,15,4,10,4,0,107,108,4,1,1,1,9,1,0
9185,1,119,1,15,5,4,10,0,108,107,4,2,2,2,7,13,0
9186,1,119,2,1,1,0,0,0,108,107,1,1,2,5,6,15,1
9186,1,119,2,1,2,0,0,0,107,108,2,2,3,2,6,12,1
9186,1,119,2,1,3,0,0,0,108,107,4,1,2,1,9,1,0
9187,1,119,2,2,1,0,1,1,108,107,1,1,2,5,8,15,1
9187,1,119,2,2,2,1,0,1,107,108,2,2,2,2,5,12,2
9188,1,119,2,3,1,1,1,1,107,108,1,2,3,2,2,15,1
9188,1,119,2,3,2,1,1,1,108,107,2,1,2,2,8,10,2
9188,1,119,2,3,3,1,1,1,107,108,4,1,1,1,9,1,0
9188,1,119,2,3,4,1,1,1,108,107,4,2,1,2,9,12,0
9189,1,119,2,4,1,2,1,1,107,108,1,2,2,3,5,15,1
9189,1,119,2,4,2,1,2,1,108,107,2,1,3,2,9,10,2
9189,1,119,2,4,3,2,1,1,107,108,4,2,1,1,9,1,0
9189,1,119,2,4,4,1,2,1,108,107,4,2,2,2,7,12,0
9189,1,119,2,4,5,2,1,1,107,108,4,1,1,1,9,1,0
9189,1,119,2,4,6,1,2,1,108,107,4,2,1,2,6,12,0
9189,1,119,2,4,7,2,1,1,107,108,4,1,1,1,9,1,0
9189,1,119,2,4,8,1,2,1,108,107,4,2,1,2,8,12,0
9190,1,119,2,5,1,1,3,1,108,107,1,1,2,5,5,17,1
9190,1,119,2,5,2,3,1,1,107,108,2,2,2,2,6,12,2
9191,1,119,2,6,1,2,3,1,108,107,1,1,2,4,4,17,1
9191,1,119,2,6,2,3,2,1,107,108,2,1,3,1,6,1,2
9191,1,119,2,6,3,2,3,1,108,107,4,1,1,1,7,1,0
9191,1,119,2,6,4,3,2,1,107,108,4,1,3,3,5,13,0
9191,1,119,2,6,5,2,3,1,108,107,4,1,1,3,9,3,0
9191,1,119,2,6,6,3,2,1,107,108,4,0,0,0,0,0,0
9192,1,119,2,7,1,3,3,1,107,108,1,2,2,5,2,15,1
9192,1,119,2,7,2,3,3,1,108,107,2,1,2,2,8,10,2
9192,1,119,2,7,3,3,3,1,107,108,4,1,1,1,8,1,0
9192,1,119,2,7,4,3,3,1,108,107,4,2,2,2,8,12,0
9192,1,119,2,7,5,3,3,1,107,108,4,1,1,1,9,1,0
9192,1,119,2,7,6,3,3,1,108,107,4,2,2,2,8,12,0
9193,1,119,2,8,1,4,3,0,107,108,1,2,2,5,2,15,1
9193,1,119,2,8,2,3,4,0,108,107,2,1,2,2,9,10,2
9193,1,119,2,8,3,4,3,0,107,108,4,1,3,1,9,1,0
9193,1,119,2,8,4,3,4,0,108,107,4,2,3,2,8,12,0
9193,1,119,2,8,5,4,3,0,107,108,4,1,1,1,9,1,0
9194,1,119,2,9,1,4,4,1,108,107,1,1,2,4,5,17,1
9194,1,119,2,9,2,4,4,1,107,108,2,2,2,3,6,6,2
9194,1,119,2,9,3,4,4,1,108,107,4,2,3,2,9,6,0
9194,1,119,2,9,4,4,4,1,107,108,4,2,2,1,6,5,0
9194,1,119,2,9,5,4,4,1,108,107,4,2,2,2,6,12,0
9194,1,119,2,9,6,4,4,1,107,108,4,1,1,1,8,1,0
9194,1,119,2,9,7,4,4,1,108,107,4,2,1,2,8,12,0
9194,1,119,2,9,8,4,4,1,107,108,4,1,1,1,6,1,0
9194,1,119,2,9,9,4,4,1,108,107,4,2,1,2,9,12,0
9194,1,119,2,9,10,4,4,1,107,108,4,1,1,3,8,3,0
9194,1,119,2,9,11,4,4,1,108,107,4,1,2,1,8,5,0
9194,1,119,2,9,12,4,4,1,107,108,4,1,1,3,8,3,0
9194,1,119,2,9,13,4,4,1,108,107,4,2,1,2,8,12,0
9194,1,119,2,9,14,4,4,1,107,108,4,1,1,1,8,1,0
9194,1,119,2,9,15,4,4,1,108,107,4,1,3,3,9,12,0
9194,1,119,2,9,16,4,4,1,107,108,4,1,1,3,9,3,0
9195,1,119,2,10,1,5,4,1,108,107,1,1,2,5,5,15,1
9195,1,119,2,10,2,4,5,1,107,108,2,2,2,2,6,10,2
9195,1,119,2,10,3,5,4,1,108,107,4,2,3,2,5,10,0
9195,1,119,2,10,4,4,5,1,107,108,4,1,3,2,6,12,0
9195,1,119,2,10,5,5,4,1,108,107,4,1,1,1,9,1,0
9195,1,119,2,10,6,4,5,1,107,108,4,2,3,2,5,12,0
9195,1,119,2,10,7,5,4,1,108,107,4,1,1,1,7,1,0
9195,1,119,2,10,8,4,5,1,107,108,4,1,2,2,6,12,0
9195,1,119,2,10,9,5,4,1,108,107,4,1,1,1,7,1,0
9195,1,119,2,10,10,4,5,1,107,108,4,1,2,3,7,14,0
9196,1,119,2,11,1,4,6,1,107,108,1,2,1,4,9,15,3
9196,1,119,2,11,2,6,4,1,108,107,2,2,2,2,9,12,1
9196,1,119,2,11,3,4,6,1,107,108,4,1,1,1,9,1,0
9196,1,119,2,11,4,6,4,1,108,107,4,2,2,2,7,12,0
9196,1,119,2,11,5,4,6,1,107,108,4,1,1,3,8,3,0
9196,1,119,2,11,6,6,4,1,108,107,4,2,1,2,6,12,0
9196,1,119,2,11,7,4,6,1,107,108,4,1,2,1,6,1,0
9196,1,119,2,11,8,6,4,1,108,107,4,2,2,2,9,12,0
9196,1,119,2,11,9,4,6,1,107,108,4,1,1,3,9,3,0
9196,1,119,2,11,10,6,4,1,108,107,4,2,2,2,4,12,0
9196,1,119,2,11,11,4,6,1,107,108,4,1,3,2,6,10,0
9196,1,119,2,11,12,6,4,1,108,107,4,2,2,3,7,5,0
9197,1,119,2,12,1,5,6,0,107,108,1,2,3,4,1,15,3
9197,1,119,2,12,2,6,5,0,108,107,2,1,3,2,4,10,3
9197,1,119,2,12,3,5,6,0,107,108,4,1,3,2,6,10,0
9197,1,119,2,12,4,6,5,0,108,107,4,2,3,2,6,10,0
9197,1,119,2,12,5,5,6,0,107,108,4,2,1,3,9,5,0
9197,1,119,2,12,6,6,5,0,108,107,4,2,2,2,9,12,0
9197,1,119,2,12,7,5,6,0,107,108,4,1,1,1,9,1,0
9197,1,119,2,12,8,6,5,0,108,107,4,2,2,2,8,12,0
9197,1,119,2,12,9,5,6,0,107,108,4,1,1,1,8,1,0
9198,1,119,2,13,1,7,5,1,108,107,1,1,2,5,4,17,1
9198,1,119,2,13,2,5,7,1,107,108,2,2,2,5,8,10,3
9199,1,119,2,14,1,8,5,0,108,107,1,1,1,5,7,17,1
9199,1,119,2,14,2,5,8,0,107,108,2,2,2,5,5,10,3
9199,1,119,2,14,3,8,5,0,108,107,4,1,1,1,7,1,0
9199,1,119,2,14,4,5,8,0,107,108,4,1,2,2,6,12,0
9199,1,119,2,14,5,8,5,0,108,107,4,1,1,3,8,3,0
9200,1,119,2,15,1,6,8,1,107,108,1,2,2,5,2,15,1
9200,1,119,2,15,2,8,6,1,108,107,2,1,2,2,8,10,2
9200,1,119,2,15,3,6,8,1,107,108,4,1,1,1,8,1,0
9200,1,119,2,15,4,8,6,1,108,107,4,2,3,2,8,12,0
9200,1,119,2,15,5,6,8,1,107,108,4,1,1,3,9,3,0
9200,1,119,2,15,6,8,6,1,108,107,4,2,2,2,7,12,0
9201,1,119,2,16,1,7,8,0,107,108,1,2,3,2,2,15,1
9201,1,119,2,16,2,8,7,0,108,107,2,1,3,2,4,10,2
9201,1,119,2,16,3,7,8,0,107,108,4,1,1,3,7,3,0
9201,1,119,2,16,4,8,7,0,108,107,4,1,2,3,7,13,0
9201,1,119,2,16,5,7,8,0,107,108,4,1,3,3,2,13,0
9201,1,119,2,16,6,8,7,0,108,107,4,1,1,3,9,3,0
9201,1,119,2,16,7,7,8,0,107,108,4,0,0,0,0,0,0
9202,1,119,2,17,1,9,7,1,108,107,1,1,2,3,6,17,1
9202,1,119,2,17,2,7,9,1,107,108,2,2,3,2,4,12,1
9202,1,119,2,17,3,9,7,1,108,107,4,1,2,1,7,1,0
9202,1,119,2,17,4,7,9,1,107,108,4,1,2,2,6,12,0
9202,1,119,2,17,5,9,7,1,108,107,4,1,2,2,9,12,0
9202,1,119,2,17,6,7,9,1,107,108,4,1,2,1,9,1,0
9202,1,119,2,17,7,9,7,1,108,107,4,2,2,2,7,12,0
9202,1,119,2,17,8,7,9,1,107,108,4,1,1,1,9,1,0
9202,1,119,2,17,9,9,7,1,108,107,4,2,3,2,8,12,0
9202,1,119,2,17,10,7,9,1,107,108,4,1,1,1,9,1,0
9203,1,119,2,18,1,10,7,1,108,107,1,1,2,5,4,17,1
9203,1,119,2,18,2,7,10,1,107,108,2,2,2,5,5,12,3
9203,1,119,2,18,3,10,7,1,108,107,4,1,2,1,9,1,0
9203,1,119,2,18,4,7,10,1,107,108,4,2,2,3,5,13,0
9204,1,119,3,1,1,0,0,1,107,108,1,1,3,5,1,17,2
9204,1,119,3,1,2,0,0,1,108,107,2,1,2,2,9,10,3
9204,1,119,3,1,3,0,0,1,107,108,4,2,2,1,9,5,0
9204,1,119,3,1,4,0,0,1,108,107,4,2,2,2,6,12,0
9204,1,119,3,1,5,0,0,1,107,108,4,1,3,2,1,11,0
9204,1,119,3,1,6,0,0,1,108,107,4,1,2,1,8,1,0
9204,1,119,3,1,7,0,0,1,107,108,4,1,1,3,9,3,0
9204,1,119,3,1,8,0,0,1,108,107,4,0,0,0,0,0,0
9205,1,119,3,2,1,1,0,0,107,108,1,1,2,3,9,15,2
9205,1,119,3,2,2,0,1,0,108,107,2,1,2,1,9,1,1
9205,1,119,3,2,3,1,0,0,107,108,4,2,2,3,9,6,0
9205,1,119,3,2,4,0,1,0,108,107,4,1,2,3,4,3,0
9205,1,119,3,2,5,1,0,0,107,108,4,0,0,0,0,0,0
9206,1,119,3,3,1,1,1,1,108,107,1,1,2,3,1,15,1
9206,1,119,3,3,2,1,1,1,107,108,2,1,3,2,6,10,3
